Date,Latitude,Longitude,Abundance per m2,Species
1/25/02,31.85,-119.56700000000001,0.0,Thysanoessa spinifera - All phases and stages
1/26/02,31.5167,-120.25,0.0,Thysanoessa spinifera - All phases and stages
1/29/02,32.65,-119.48299999999999,7.877000000000001,Thysanoessa spinifera - All phases and stages
1/29/02,31.75,-121.31700000000001,0.0,Thysanoessa spinifera - All phases and stages
1/30/02,33.4167,-117.9,0.0,Thysanoessa spinifera - All phases and stages
1/30/02,32.9167,-118.93299999999999,0.0,Thysanoessa spinifera - All phases and stages
1/31/02,33.8833,-118.48299999999999,0.0,Thysanoessa spinifera - All phases and stages
1/31/02,33.8167,-118.633,17.363,Thysanoessa spinifera - All phases and stages
1/31/02,33.3333,-119.667,0.0,Thysanoessa spinifera - All phases and stages
2/1/02,33.15,-120.01700000000001,0.0,Thysanoessa spinifera - All phases and stages
2/1/02,32.3167,-121.71700000000001,0.0,Thysanoessa spinifera - All phases and stages
2/3/02,32.9,-122.133,18.066,Thysanoessa spinifera - All phases and stages
2/4/02,33.75,-120.417,0.0,Thysanoessa spinifera - All phases and stages
2/5/02,34.2833,-120.03299999999999,21.096,Thysanoessa spinifera - All phases and stages
2/5/02,33.8833,-120.133,28.44,Thysanoessa spinifera - All phases and stages
2/6/02,34.45,-120.55,0.0,Thysanoessa spinifera - All phases and stages
2/6/02,34.3167,-120.8,0.0,Thysanoessa spinifera - All phases and stages
2/6/02,33.8167,-121.833,0.0,Thysanoessa spinifera - All phases and stages
2/7/02,33.4833,-122.53299999999999,0.0,Thysanoessa spinifera - All phases and stages
2/8/02,34.3833,-122.25,470.783,Thysanoessa spinifera - All phases and stages
2/9/02,34.7167,-121.55,0.0,Thysanoessa spinifera - All phases and stages
3/28/02,32.95,-117.3,109.679,Thysanoessa spinifera - All phases and stages
3/28/02,32.9167,-117.4,52.675,Thysanoessa spinifera - All phases and stages
3/28/02,32.85,-117.53299999999999,25.134,Thysanoessa spinifera - All phases and stages
3/28/02,32.6833,-117.867,0.0,Thysanoessa spinifera - All phases and stages
3/29/02,32.5167,-118.21700000000001,0.0,Thysanoessa spinifera - All phases and stages
3/29/02,32.35,-118.55,244.06799999999998,Thysanoessa spinifera - All phases and stages
3/29/02,32.1833,-118.883,92.535,Thysanoessa spinifera - All phases and stages
3/29/02,32.0167,-119.23299999999999,23.217,Thysanoessa spinifera - All phases and stages
3/29/02,31.85,-119.56700000000001,37.45,Thysanoessa spinifera - All phases and stages
3/30/02,31.5167,-120.25,0.0,Thysanoessa spinifera - All phases and stages
3/30/02,31.1833,-120.917,0.0,Thysanoessa spinifera - All phases and stages
4/1/02,32.0833,-120.633,67.047,Thysanoessa spinifera - All phases and stages
4/1/02,31.75,-121.31700000000001,0.0,Thysanoessa spinifera - All phases and stages
4/2/02,33.25,-118.25,0.0,Thysanoessa spinifera - All phases and stages
4/2/02,33.1833,-118.383,0.0,Thysanoessa spinifera - All phases and stages
4/2/02,32.4167,-119.96700000000001,0.0,Thysanoessa spinifera - All phases and stages
4/3/02,33.8833,-118.48299999999999,1705.536,Thysanoessa spinifera - All phases and stages
4/3/02,33.8333,-118.617,154.894,Thysanoessa spinifera - All phases and stages
4/3/02,33.6667,-118.96700000000001,993.987,Thysanoessa spinifera - All phases and stages
4/3/02,33.4833,-117.76700000000001,435.708,Thysanoessa spinifera - All phases and stages
4/3/02,33.4167,-117.9,443.986,Thysanoessa spinifera - All phases and stages
4/4/02,33.5,-119.31700000000001,658.9810000000001,Thysanoessa spinifera - All phases and stages
4/4/02,33.3333,-119.667,21.401999999999997,Thysanoessa spinifera - All phases and stages
4/4/02,33.0,-120.35,0.0,Thysanoessa spinifera - All phases and stages
4/5/02,32.65,-121.03299999999999,0.0,Thysanoessa spinifera - All phases and stages
4/5/02,32.3167,-121.71700000000001,0.0,Thysanoessa spinifera - All phases and stages
4/7/02,33.75,-120.417,20.678,Thysanoessa spinifera - All phases and stages
4/7/02,33.5833,-120.75,12.217,Thysanoessa spinifera - All phases and stages
4/7/02,33.25,-121.45,29.224,Thysanoessa spinifera - All phases and stages
4/8/02,34.3167,-120.8,0.0,Thysanoessa spinifera - All phases and stages
4/8/02,34.2833,-120.03299999999999,17.168,Thysanoessa spinifera - All phases and stages
4/8/02,34.1833,-119.5,55.78,Thysanoessa spinifera - All phases and stages
4/8/02,33.8833,-120.133,139.684,Thysanoessa spinifera - All phases and stages
4/9/02,34.15,-121.15,19.25,Thysanoessa spinifera - All phases and stages
4/9/02,33.8167,-121.833,0.0,Thysanoessa spinifera - All phases and stages
4/11/02,34.7167,-121.55,0.0,Thysanoessa spinifera - All phases and stages
4/11/02,33.7167,-123.633,19.469,Thysanoessa spinifera - All phases and stages
4/12/02,35.0167,-120.917,0.0,Thysanoessa spinifera - All phases and stages
4/12/02,34.8833,-121.2,0.0,Thysanoessa spinifera - All phases and stages
4/4/03,32.85,-117.53299999999999,0.0,Thysanoessa spinifera - All phases and stages
4/5/03,32.6833,-117.867,0.0,Thysanoessa spinifera - All phases and stages
4/5/03,32.0167,-119.23299999999999,39.821999999999996,Thysanoessa spinifera - All phases and stages
4/6/03,31.85,-119.56700000000001,0.0,Thysanoessa spinifera - All phases and stages
4/9/03,33.1833,-118.383,18.819000000000003,Thysanoessa spinifera - All phases and stages
4/9/03,32.0833,-120.633,0.0,Thysanoessa spinifera - All phases and stages
4/10/03,33.8167,-118.617,116.384,Thysanoessa spinifera - All phases and stages
4/10/03,33.25,-118.25,241.41099999999997,Thysanoessa spinifera - All phases and stages
4/11/03,33.65,-118.96700000000001,68.244,Thysanoessa spinifera - All phases and stages
4/11/03,33.4833,-119.31700000000001,37.286,Thysanoessa spinifera - All phases and stages
4/11/03,33.15,-120.0,20.82,Thysanoessa spinifera - All phases and stages
4/12/03,32.9833,-120.35,0.0,Thysanoessa spinifera - All phases and stages
4/14/03,33.5833,-120.75,0.0,Thysanoessa spinifera - All phases and stages
4/15/03,34.65,-123.367,0.0,Thysanoessa spinifera - All phases and stages
4/15/03,34.2833,-119.98299999999999,135.16299999999998,Thysanoessa spinifera - All phases and stages
4/15/03,33.75,-120.417,99.385,Thysanoessa spinifera - All phases and stages
4/16/03,35.4833,-121.6,96.001,Thysanoessa spinifera - All phases and stages
4/16/03,34.3167,-120.8,72.804,Thysanoessa spinifera - All phases and stages
4/16/03,33.4833,-122.53299999999999,88.26799999999999,Thysanoessa spinifera - All phases and stages
4/17/03,35.65,-121.25,33.534,Thysanoessa spinifera - All phases and stages
4/18/03,34.883,-124.48299999999999,0.0,Thysanoessa spinifera - All phases and stages
4/18/03,34.8833,-121.2,18.344,Thysanoessa spinifera - All phases and stages
4/18/03,34.05,-122.93299999999999,0.0,Thysanoessa spinifera - All phases and stages
4/19/03,36.05,-122.01700000000001,44.221000000000004,Thysanoessa spinifera - All phases and stages
4/19/03,35.0167,-120.917,16.811,Thysanoessa spinifera - All phases and stages
4/20/03,36.117,-123.48299999999999,0.0,Thysanoessa spinifera - All phases and stages
4/21/03,36.617,-122.417,6.938,Thysanoessa spinifera - All phases and stages
4/22/03,36.05,-125.333,0.0,Thysanoessa spinifera - All phases and stages
4/23/03,36.383,-124.633,0.0,Thysanoessa spinifera - All phases and stages
4/24/03,36.617,-125.76700000000001,4.423,Thysanoessa spinifera - All phases and stages
4/25/03,37.783,-123.25,77.058,Thysanoessa spinifera - All phases and stages
4/25/03,36.95,-125.05,0.0,Thysanoessa spinifera - All phases and stages
3/23/04,32.6833,-117.867,0.0,Thysanoessa spinifera - All phases and stages
3/24/04,32.5167,-118.21700000000001,8.52,Thysanoessa spinifera - All phases and stages
3/24/04,31.85,-119.56700000000001,4.047,Thysanoessa spinifera - All phases and stages
3/25/04,31.5167,-120.25,0.0,Thysanoessa spinifera - All phases and stages
3/28/04,33.1833,-118.383,0.0,Thysanoessa spinifera - All phases and stages
3/28/04,32.0833,-120.65,0.0,Thysanoessa spinifera - All phases and stages
3/29/04,33.8167,-118.633,17.415,Thysanoessa spinifera - All phases and stages
3/29/04,33.25,-118.25,11.0,Thysanoessa spinifera - All phases and stages
3/30/04,33.65,-118.96700000000001,0.0,Thysanoessa spinifera - All phases and stages
3/30/04,33.4833,-119.31700000000001,8.652000000000001,Thysanoessa spinifera - All phases and stages
4/3/04,34.45,-120.51700000000001,76.596,Thysanoessa spinifera - All phases and stages
4/3/04,33.8833,-120.133,0.0,Thysanoessa spinifera - All phases and stages
4/3/04,33.75,-120.417,11.232000000000001,Thysanoessa spinifera - All phases and stages
4/4/04,34.3167,-120.8,23.432,Thysanoessa spinifera - All phases and stages
4/7/04,34.7167,-121.55,0.0,Thysanoessa spinifera - All phases and stages
4/8/04,34.8833,-121.2,3.6289999999999996,Thysanoessa spinifera - All phases and stages
4/14/04,34.65,-123.367,4.047,Thysanoessa spinifera - All phases and stages
4/15/04,35.65,-121.25,26.011999999999997,Thysanoessa spinifera - All phases and stages
4/16/04,36.1833,-121.73299999999999,150.02100000000002,Thysanoessa spinifera - All phases and stages
4/17/04,35.7833,-124.2,366.912,Thysanoessa spinifera - All phases and stages
4/17/04,35.2167,-123.78299999999999,154.76,Thysanoessa spinifera - All phases and stages
4/18/04,36.6167,-122.417,477.42400000000004,Thysanoessa spinifera - All phases and stages
4/19/04,37.05,-123.2,1456.73,Thysanoessa spinifera - All phases and stages
4/19/04,36.7833,-122.05,10855.106000000002,Thysanoessa spinifera - All phases and stages
4/21/04,37.6167,-123.617,6.367999999999999,Thysanoessa spinifera - All phases and stages
4/21/04,36.95,-125.05,10.6,Thysanoessa spinifera - All phases and stages
4/15/05,36.15,-121.8,0.0,Thysanoessa spinifera - All phases and stages
4/15/05,35.217,-123.78299999999999,0.0,Thysanoessa spinifera - All phases and stages
4/15/05,32.917,-117.4,176.6,Thysanoessa spinifera - All phases and stages
4/15/05,32.85,-117.53299999999999,877.488,Thysanoessa spinifera - All phases and stages
4/16/05,32.683,-117.867,31.105999999999998,Thysanoessa spinifera - All phases and stages
4/16/05,32.016999999999996,-119.23299999999999,22.47,Thysanoessa spinifera - All phases and stages
4/16/05,31.85,-119.56700000000001,0.0,Thysanoessa spinifera - All phases and stages
4/17/05,35.45,-124.9,0.0,Thysanoessa spinifera - All phases and stages
4/20/05,36.45,-122.76700000000001,0.0,Thysanoessa spinifera - All phases and stages
4/20/05,32.917,-118.93299999999999,75.555,Thysanoessa spinifera - All phases and stages
4/20/05,32.083,-120.633,0.0,Thysanoessa spinifera - All phases and stages
4/21/05,37.05,-123.2,8.64,Thysanoessa spinifera - All phases and stages
4/21/05,33.883,-118.5,153.778,Thysanoessa spinifera - All phases and stages
4/21/05,33.883,-118.43299999999999,5.852,Thysanoessa spinifera - All phases and stages
4/21/05,33.183,-118.383,82.8,Thysanoessa spinifera - All phases and stages
4/22/05,37.283,-124.333,0.0,Thysanoessa spinifera - All phases and stages
4/22/05,36.717,-123.917,0.0,Thysanoessa spinifera - All phases and stages
4/22/05,33.883,-120.133,29.951999999999998,Thysanoessa spinifera - All phases and stages
4/22/05,33.75,-120.4,8.862,Thysanoessa spinifera - All phases and stages
4/22/05,33.833,-118.633,727.182,Thysanoessa spinifera - All phases and stages
4/23/05,33.583,-120.75,6.93,Thysanoessa spinifera - All phases and stages
4/25/05,32.983000000000004,-120.35,0.0,Thysanoessa spinifera - All phases and stages
4/26/05,34.4,-119.78299999999999,1.083,Thysanoessa spinifera - All phases and stages
4/26/05,34.266999999999996,-120.03299999999999,279.336,Thysanoessa spinifera - All phases and stages
4/26/05,33.167,-120.0,3.4019999999999997,Thysanoessa spinifera - All phases and stages
4/27/05,34.467,-120.5,268.353,Thysanoessa spinifera - All phases and stages
4/27/05,34.45,-120.51700000000001,534.744,Thysanoessa spinifera - All phases and stages
4/29/05,34.717,-121.55,0.0,Thysanoessa spinifera - All phases and stages
4/30/05,35.016999999999996,-120.917,350.2,Thysanoessa spinifera - All phases and stages
4/30/05,34.883,-121.2,0.0,Thysanoessa spinifera - All phases and stages
4/30/05,34.016999999999996,-118.833,0.0,Thysanoessa spinifera - All phases and stages
4/1/06,32.917,-117.4,385.31699999999995,Thysanoessa spinifera - All phases and stages
4/2/06,32.85,-117.53299999999999,0.0,Thysanoessa spinifera - All phases and stages
4/2/06,32.683,-117.867,81.37,Thysanoessa spinifera - All phases and stages
4/2/06,32.016999999999996,-119.23299999999999,0.0,Thysanoessa spinifera - All phases and stages
4/3/06,31.85,-119.56700000000001,0.0,Thysanoessa spinifera - All phases and stages
4/6/06,32.417,-119.96700000000001,11.66,Thysanoessa spinifera - All phases and stages
4/7/06,33.5,-117.75,13.872,Thysanoessa spinifera - All phases and stages
4/7/06,33.25,-118.25,31.5,Thysanoessa spinifera - All phases and stages
4/8/06,33.65,-118.96700000000001,24.15,Thysanoessa spinifera - All phases and stages
4/8/06,33.483000000000004,-117.76700000000001,315.244,Thysanoessa spinifera - All phases and stages
4/8/06,33.417,-117.9,103.601,Thysanoessa spinifera - All phases and stages
4/9/06,33.483000000000004,-119.31700000000001,81.648,Thysanoessa spinifera - All phases and stages
4/9/06,32.667,-121.03299999999999,0.0,Thysanoessa spinifera - All phases and stages
4/10/06,32.333,-121.71700000000001,0.0,Thysanoessa spinifera - All phases and stages
4/11/06,32.917,-122.133,0.0,Thysanoessa spinifera - All phases and stages
4/12/06,33.883,-120.133,194.56,Thysanoessa spinifera - All phases and stages
4/13/06,34.317,-120.8,13.464,Thysanoessa spinifera - All phases and stages
4/13/06,34.217,-119.417,2.667,Thysanoessa spinifera - All phases and stages
4/13/06,34.183,-119.5,302.252,Thysanoessa spinifera - All phases and stages
4/14/06,34.15,-121.15,0.0,Thysanoessa spinifera - All phases and stages
4/15/06,34.05,-122.93299999999999,0.0,Thysanoessa spinifera - All phases and stages
4/16/06,35.083,-120.76700000000001,0.8640000000000001,Thysanoessa spinifera - All phases and stages
4/16/06,35.016999999999996,-120.917,0.0,Thysanoessa spinifera - All phases and stages
4/20/06,34.583,-124.26700000000001,0.0,Thysanoessa spinifera - All phases and stages
4/22/06,36.717,-122.2,20.088,Thysanoessa spinifera - All phases and stages
4/23/06,36.317,-125.55,0.0,Thysanoessa spinifera - All phases and stages
4/23/06,35.783,-124.2,0.0,Thysanoessa spinifera - All phases and stages
4/24/06,37.483000000000004,-123.03299999999999,16.34,Thysanoessa spinifera - All phases and stages
4/25/06,37.583,-122.81700000000001,54.243,Thysanoessa spinifera - All phases and stages
1/29/96,32.95,-117.3,47.735,Euphausia pacifica - All phases and stages
1/30/96,32.917,-117.4,203.023,Euphausia pacifica - All phases and stages
1/30/96,32.85,-117.53299999999999,567.278,Euphausia pacifica - All phases and stages
1/30/96,32.683,-117.867,328.846,Euphausia pacifica - All phases and stages
1/30/96,32.516999999999996,-118.21700000000001,17.355,Euphausia pacifica - All phases and stages
1/30/96,32.35,-118.55,19.639,Euphausia pacifica - All phases and stages
1/31/96,32.183,-118.9,0.0,Euphausia pacifica - All phases and stages
1/31/96,32.016999999999996,-119.23299999999999,24.385,Euphausia pacifica - All phases and stages
1/31/96,31.85,-119.56700000000001,4.808,Euphausia pacifica - All phases and stages
1/31/96,31.517,-120.25,3.588,Euphausia pacifica - All phases and stages
2/1/96,31.183000000000003,-120.917,0.0,Euphausia pacifica - All phases and stages
2/3/96,31.75,-121.31700000000001,0.0,Euphausia pacifica - All phases and stages
2/4/96,32.917,-118.93299999999999,1.9,Euphausia pacifica - All phases and stages
2/4/96,32.65,-119.48299999999999,269.189,Euphausia pacifica - All phases and stages
2/4/96,32.417,-119.96700000000001,724.4889999999999,Euphausia pacifica - All phases and stages
2/4/96,32.083,-120.633,0.0,Euphausia pacifica - All phases and stages
2/5/96,33.883,-118.48299999999999,272.062,Euphausia pacifica - All phases and stages
2/5/96,33.417,-117.9,847.56,Euphausia pacifica - All phases and stages
2/5/96,33.25,-118.25,1945.7910000000002,Euphausia pacifica - All phases and stages
2/5/96,33.183,-118.383,640.13,Euphausia pacifica - All phases and stages
2/6/96,33.65,-118.96700000000001,1164.1989999999998,Euphausia pacifica - All phases and stages
2/6/96,33.483000000000004,-119.31700000000001,1355.191,Euphausia pacifica - All phases and stages
2/6/96,33.317,-119.667,1113.035,Euphausia pacifica - All phases and stages
2/6/96,33.15,-120.0,2313.9610000000002,Euphausia pacifica - All phases and stages
2/6/96,32.983000000000004,-120.35,994.26,Euphausia pacifica - All phases and stages
2/7/96,32.65,-121.03299999999999,33.101,Euphausia pacifica - All phases and stages
2/7/96,31.983,-122.4,44.582,Euphausia pacifica - All phases and stages
2/9/96,33.25,-121.45,104.34899999999999,Euphausia pacifica - All phases and stages
2/9/96,32.917,-122.133,0.586,Euphausia pacifica - All phases and stages
2/10/96,33.883,-120.133,2115.156,Euphausia pacifica - All phases and stages
2/10/96,33.75,-120.417,2132.567,Euphausia pacifica - All phases and stages
2/10/96,33.583,-120.75,2951.728,Euphausia pacifica - All phases and stages
2/11/96,34.45,-120.51700000000001,61.486000000000004,Euphausia pacifica - All phases and stages
2/11/96,34.317,-120.8,94.28399999999999,Euphausia pacifica - All phases and stages
2/11/96,34.15,-121.15,145.915,Euphausia pacifica - All phases and stages
2/11/96,34.283,-120.03299999999999,3690.9109999999996,Euphausia pacifica - All phases and stages
2/11/96,34.233000000000004,-119.417,31.641,Euphausia pacifica - All phases and stages
2/11/96,34.183,-119.5,3126.89,Euphausia pacifica - All phases and stages
2/12/96,33.817,-121.85,75.506,Euphausia pacifica - All phases and stages
2/14/96,35.083,-120.78299999999999,491.85900000000004,Euphausia pacifica - All phases and stages
2/14/96,35.016999999999996,-120.917,2721.297,Euphausia pacifica - All phases and stages
2/14/96,34.883,-121.2,1722.192,Euphausia pacifica - All phases and stages
2/14/96,34.717,-121.55,2846.5879999999997,Euphausia pacifica - All phases and stages
4/15/96,32.95,-117.3,206.467,Euphausia pacifica - All phases and stages
4/15/96,32.917,-117.4,501.61300000000006,Euphausia pacifica - All phases and stages
4/15/96,32.85,-117.53299999999999,483.70599999999996,Euphausia pacifica - All phases and stages
4/15/96,32.683,-117.867,1882.839,Euphausia pacifica - All phases and stages
4/16/96,32.516999999999996,-118.21700000000001,2650.553,Euphausia pacifica - All phases and stages
4/16/96,32.35,-118.55,250.78799999999998,Euphausia pacifica - All phases and stages
4/16/96,32.183,-118.9,2934.585,Euphausia pacifica - All phases and stages
4/16/96,32.016999999999996,-119.23299999999999,2821.781,Euphausia pacifica - All phases and stages
4/16/96,31.85,-119.56700000000001,47.718999999999994,Euphausia pacifica - All phases and stages
4/17/96,31.517,-120.25,11.046,Euphausia pacifica - All phases and stages
4/19/96,31.416999999999998,-122.0,0.0,Euphausia pacifica - All phases and stages
4/20/96,32.083,-120.633,1201.622,Euphausia pacifica - All phases and stages
4/20/96,31.75,-121.31700000000001,11.135,Euphausia pacifica - All phases and stages
4/21/96,33.183,-118.383,933.3560000000001,Euphausia pacifica - All phases and stages
4/21/96,32.917,-118.93299999999999,8609.298,Euphausia pacifica - All phases and stages
4/22/96,33.883,-118.48299999999999,151.386,Euphausia pacifica - All phases and stages
4/22/96,33.833,-118.633,7024.778,Euphausia pacifica - All phases and stages
4/22/96,33.65,-118.98299999999999,2719.12,Euphausia pacifica - All phases and stages
4/22/96,33.483000000000004,-117.76700000000001,372.173,Euphausia pacifica - All phases and stages
4/22/96,33.417,-117.9,423.805,Euphausia pacifica - All phases and stages
4/22/96,33.25,-118.25,410.14300000000003,Euphausia pacifica - All phases and stages
4/23/96,33.483000000000004,-119.31700000000001,2241.51,Euphausia pacifica - All phases and stages
4/23/96,33.317,-119.667,1533.753,Euphausia pacifica - All phases and stages
4/23/96,33.15,-120.0,429.097,Euphausia pacifica - All phases and stages
4/23/96,32.983000000000004,-120.35,1513.724,Euphausia pacifica - All phases and stages
4/23/96,32.65,-121.03299999999999,178.02200000000002,Euphausia pacifica - All phases and stages
4/24/96,32.317,-121.71700000000001,8474.232,Euphausia pacifica - All phases and stages
4/24/96,32.0,-122.4,1.61,Euphausia pacifica - All phases and stages
4/26/96,33.75,-120.417,1106.114,Euphausia pacifica - All phases and stages
4/26/96,33.25,-121.45,2349.0679999999998,Euphausia pacifica - All phases and stages
4/27/96,34.45,-120.53299999999999,580.039,Euphausia pacifica - All phases and stages
4/27/96,34.317,-120.8,4135.736,Euphausia pacifica - All phases and stages
4/27/96,34.283,-120.03299999999999,7940.241999999999,Euphausia pacifica - All phases and stages
4/27/96,34.233000000000004,-119.417,2650.361,Euphausia pacifica - All phases and stages
4/27/96,34.183,-119.51700000000001,9817.409,Euphausia pacifica - All phases and stages
4/27/96,33.883,-120.133,6347.6759999999995,Euphausia pacifica - All phases and stages
4/28/96,34.15,-121.15,3064.2729999999997,Euphausia pacifica - All phases and stages
4/28/96,33.817,-121.85,213.75099999999998,Euphausia pacifica - All phases and stages
4/30/96,34.883,-121.2,1609.421,Euphausia pacifica - All phases and stages
4/30/96,34.717,-121.55,3569.454,Euphausia pacifica - All phases and stages
4/30/96,34.383,-122.25,0.0,Euphausia pacifica - All phases and stages
4/30/96,34.05,-122.95,1.527,Euphausia pacifica - All phases and stages
5/1/96,35.083,-120.78299999999999,289.153,Euphausia pacifica - All phases and stages
5/1/96,35.016999999999996,-120.917,3091.8520000000003,Euphausia pacifica - All phases and stages
1/29/97,32.95,-117.3,45.236999999999995,Euphausia pacifica - All phases and stages
1/29/97,32.917,-117.4,116.70100000000001,Euphausia pacifica - All phases and stages
1/29/97,32.85,-117.53299999999999,69.23,Euphausia pacifica - All phases and stages
1/29/97,32.683,-117.867,490.92199999999997,Euphausia pacifica - All phases and stages
1/30/97,32.516999999999996,-118.21700000000001,777.355,Euphausia pacifica - All phases and stages
1/30/97,32.35,-118.55,84.54,Euphausia pacifica - All phases and stages
1/30/97,32.183,-118.9,5.756,Euphausia pacifica - All phases and stages
1/30/97,32.016999999999996,-119.23299999999999,2.9210000000000003,Euphausia pacifica - All phases and stages
1/30/97,31.85,-119.56700000000001,178.51,Euphausia pacifica - All phases and stages
1/31/97,31.517,-120.25,14.538,Euphausia pacifica - All phases and stages
2/3/97,32.65,-119.48299999999999,4945.985,Euphausia pacifica - All phases and stages
2/3/97,32.417,-119.96700000000001,9.984,Euphausia pacifica - All phases and stages
2/3/97,32.083,-120.633,10.062000000000001,Euphausia pacifica - All phases and stages
2/3/97,31.75,-121.31700000000001,10.472999999999999,Euphausia pacifica - All phases and stages
2/4/97,33.483000000000004,-117.76700000000001,106.766,Euphausia pacifica - All phases and stages
2/4/97,33.417,-117.9,238.00400000000002,Euphausia pacifica - All phases and stages
2/4/97,33.25,-118.25,92.262,Euphausia pacifica - All phases and stages
2/4/97,33.183,-118.383,62.858000000000004,Euphausia pacifica - All phases and stages
2/4/97,32.917,-118.93299999999999,128.22799999999998,Euphausia pacifica - All phases and stages
2/5/97,33.883,-118.48299999999999,2.57,Euphausia pacifica - All phases and stages
2/5/97,33.817,-118.633,1547.0829999999999,Euphausia pacifica - All phases and stages
2/5/97,33.65,-118.98299999999999,114.24700000000001,Euphausia pacifica - All phases and stages
2/5/97,33.483000000000004,-119.31700000000001,1474.691,Euphausia pacifica - All phases and stages
2/5/97,33.317,-119.667,75.983,Euphausia pacifica - All phases and stages
2/5/97,33.167,-120.0,643.914,Euphausia pacifica - All phases and stages
2/6/97,32.983000000000004,-120.35,383.14599999999996,Euphausia pacifica - All phases and stages
2/6/97,32.65,-121.03299999999999,33.641999999999996,Euphausia pacifica - All phases and stages
2/6/97,32.317,-121.71700000000001,0.479,Euphausia pacifica - All phases and stages
2/6/97,31.983,-122.4,4.967,Euphausia pacifica - All phases and stages
2/8/97,32.917,-122.133,5.605,Euphausia pacifica - All phases and stages
2/9/97,34.233000000000004,-119.417,10.4,Euphausia pacifica - All phases and stages
2/9/97,34.183,-119.51700000000001,534.971,Euphausia pacifica - All phases and stages
2/9/97,33.883,-120.133,65.27600000000001,Euphausia pacifica - All phases and stages
2/9/97,33.75,-120.417,219.327,Euphausia pacifica - All phases and stages
2/9/97,33.583,-120.75,415.659,Euphausia pacifica - All phases and stages
2/9/97,33.25,-121.45,11.949000000000002,Euphausia pacifica - All phases and stages
2/10/97,34.45,-120.51700000000001,29.836,Euphausia pacifica - All phases and stages
2/10/97,34.317,-120.8,2434.91,Euphausia pacifica - All phases and stages
2/10/97,34.15,-121.15,93.79,Euphausia pacifica - All phases and stages
2/10/97,33.817,-121.85,196.275,Euphausia pacifica - All phases and stages
2/10/97,34.283,-120.03299999999999,1940.9070000000002,Euphausia pacifica - All phases and stages
2/11/97,33.483000000000004,-122.53299999999999,47.788000000000004,Euphausia pacifica - All phases and stages
2/13/97,34.883,-121.2,568.304,Euphausia pacifica - All phases and stages
2/13/97,34.717,-121.55,528.738,Euphausia pacifica - All phases and stages
2/13/97,34.55,-121.9,47.495,Euphausia pacifica - All phases and stages
2/13/97,34.383,-122.25,49.513999999999996,Euphausia pacifica - All phases and stages
2/14/97,35.083,-120.78299999999999,0.428,Euphausia pacifica - All phases and stages
2/14/97,35.016999999999996,-120.917,2373.991,Euphausia pacifica - All phases and stages
4/2/97,32.95,-117.3,0.0,Euphausia pacifica - All phases and stages
4/2/97,32.917,-117.4,506.56300000000005,Euphausia pacifica - All phases and stages
4/2/97,32.85,-117.53299999999999,1318.87,Euphausia pacifica - All phases and stages
4/2/97,32.683,-117.867,145.28799999999998,Euphausia pacifica - All phases and stages
4/3/97,32.516999999999996,-118.21700000000001,75.455,Euphausia pacifica - All phases and stages
4/3/97,32.35,-118.56700000000001,0.46,Euphausia pacifica - All phases and stages
4/3/97,32.183,-118.883,1267.97,Euphausia pacifica - All phases and stages
4/3/97,32.016999999999996,-119.23299999999999,297.987,Euphausia pacifica - All phases and stages
4/3/97,31.85,-119.56700000000001,755.4169999999999,Euphausia pacifica - All phases and stages
4/4/97,31.517,-120.25,400.838,Euphausia pacifica - All phases and stages
4/6/97,31.75,-121.31700000000001,77.646,Euphausia pacifica - All phases and stages
4/7/97,32.65,-119.48299999999999,905.828,Euphausia pacifica - All phases and stages
4/7/97,32.417,-119.96700000000001,172.92700000000002,Euphausia pacifica - All phases and stages
4/7/97,32.083,-120.633,803.918,Euphausia pacifica - All phases and stages
4/8/97,33.483000000000004,-117.76700000000001,83.024,Euphausia pacifica - All phases and stages
4/8/97,33.417,-117.9,83.64,Euphausia pacifica - All phases and stages
4/8/97,33.25,-118.25,8.94,Euphausia pacifica - All phases and stages
4/8/97,33.183,-118.383,304.113,Euphausia pacifica - All phases and stages
4/8/97,32.917,-118.93299999999999,940.0189999999999,Euphausia pacifica - All phases and stages
4/9/97,33.883,-118.5,5.727,Euphausia pacifica - All phases and stages
4/9/97,33.833,-118.633,296.85,Euphausia pacifica - All phases and stages
4/9/97,33.65,-118.96700000000001,21.451,Euphausia pacifica - All phases and stages
4/11/97,32.65,-121.01700000000001,232.83700000000002,Euphausia pacifica - All phases and stages
4/13/97,32.917,-122.133,112.13600000000001,Euphausia pacifica - All phases and stages
4/14/97,34.183,-119.51700000000001,333.099,Euphausia pacifica - All phases and stages
4/14/97,33.883,-120.133,125.324,Euphausia pacifica - All phases and stages
4/14/97,33.75,-120.417,207.52599999999998,Euphausia pacifica - All phases and stages
4/14/97,33.583,-120.75,424.773,Euphausia pacifica - All phases and stages
4/14/97,33.25,-121.45,1300.3139999999999,Euphausia pacifica - All phases and stages
4/15/97,34.45,-120.51700000000001,991.9939999999999,Euphausia pacifica - All phases and stages
4/15/97,34.317,-120.8,188.75599999999997,Euphausia pacifica - All phases and stages
4/15/97,34.15,-121.15,1381.085,Euphausia pacifica - All phases and stages
4/15/97,34.283,-120.03299999999999,827.95,Euphausia pacifica - All phases and stages
4/15/97,34.217,-119.417,15.595999999999998,Euphausia pacifica - All phases and stages
4/16/97,33.817,-121.85,57.908,Euphausia pacifica - All phases and stages
