Date,Latitude,Longitude,Species,abundance_m2,abundance_log
2001-01-13,32.4167,-119.96700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-01-13,32.0833,-120.633,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-01-14,33.8167,-118.633,Thysanoessa spinifera - All phases and stages,4.9460000000000015,1.5985791690992248
2001-01-14,33.65,-118.98299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-01-14,33.4167,-117.9,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-01-14,33.25,-118.25,Thysanoessa spinifera - All phases and stages,21.803,3.082047575005911
2001-01-15,33.4833,-119.31700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-01-18,33.5833,-120.75,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-01-19,34.45,-120.51700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-01-19,34.2667,-120.03299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-01-19,33.8833,-120.133,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-01-19,33.75,-120.417,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-01-20,34.3167,-120.8,Thysanoessa spinifera - All phases and stages,5.277,1.6633577544235307
2001-01-20,34.15,-121.15,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-01-21,34.05,-122.95,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-01-22,35.0833,-120.78299999999999,Thysanoessa spinifera - All phases and stages,11.770999999999999,2.4656388794303434
2001-01-22,35.0167,-120.917,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-01-22,34.3833,-122.25,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-06,32.95,-117.3,Thysanoessa spinifera - All phases and stages,8.432,2.1320339917990068
2001-04-06,32.9167,-117.4,Thysanoessa spinifera - All phases and stages,20.33,3.012097627640255
2001-04-06,32.85,-117.53299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-06,32.6833,-117.867,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-07,32.5167,-118.21700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-07,32.35,-118.55,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-07,32.1833,-118.9,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-07,32.0167,-119.23299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-07,31.85,-119.56700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-08,31.5167,-120.25,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-08,31.1833,-120.917,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-08,30.85,-121.583,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-11,32.4167,-119.96700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-11,32.0833,-120.633,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-11,31.75,-121.31700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-11,31.4167,-122.0,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-12,33.25,-118.25,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-12,33.1833,-118.383,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-12,32.9167,-118.93299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-12,32.65,-119.48299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-13,33.8833,-118.48299999999999,Thysanoessa spinifera - All phases and stages,18.971,2.9429114973704085
2001-04-13,33.8333,-118.633,Thysanoessa spinifera - All phases and stages,10.585999999999999,2.359532373435796
2001-04-13,33.65,-118.96700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-13,33.4833,-117.76700000000001,Thysanoessa spinifera - All phases and stages,19.0,2.9444389791664403
2001-04-13,33.4167,-117.9,Thysanoessa spinifera - All phases and stages,70.122,4.250236582179075
2001-04-14,33.4833,-119.31700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-14,33.3167,-119.667,Thysanoessa spinifera - All phases and stages,71.37100000000002,4.267891624374237
2001-04-14,33.1667,-120.0,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-14,33.0,-120.35,Thysanoessa spinifera - All phases and stages,30.936,3.431920554304996
2001-04-14,32.65,-121.03299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-15,32.3333,-121.71700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-15,31.9833,-122.4,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-16,32.9167,-122.133,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-16,32.5833,-122.81700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-17,33.8833,-120.133,Thysanoessa spinifera - All phases and stages,437.087,6.0801322599490595
2001-04-17,33.75,-120.417,Thysanoessa spinifera - All phases and stages,481.06800000000004,6.176008632255034
2001-04-17,33.5833,-120.75,Thysanoessa spinifera - All phases and stages,135.101,4.906022646863259
2001-04-17,33.25,-121.45,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-18,34.2833,-120.03299999999999,Thysanoessa spinifera - All phases and stages,613.705,6.419514356665105
2001-04-18,34.2333,-119.417,Thysanoessa spinifera - All phases and stages,13.122,2.574290210922686
2001-04-19,34.45,-120.51700000000001,Thysanoessa spinifera - All phases and stages,2068.447,7.634553363141492
2001-04-19,34.3167,-120.8,Thysanoessa spinifera - All phases and stages,407.869,6.010946044416073
2001-04-19,34.1833,-119.5,Thysanoessa spinifera - All phases and stages,131.753,4.8809289575607115
2001-04-20,34.15,-121.15,Thysanoessa spinifera - All phases and stages,318.455,5.763481177746085
2001-04-20,33.8167,-121.85,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-20,33.4833,-122.53299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-20,33.15,-123.21700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-22,34.3833,-122.25,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-22,34.05,-122.95,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-22,33.7167,-123.633,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-23,35.0833,-120.78299999999999,Thysanoessa spinifera - All phases and stages,78.586,4.364193566522089
2001-04-23,35.0167,-120.917,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2001-04-23,34.8833,-121.2,Thysanoessa spinifera - All phases and stages,85.139,4.444285214970447
2001-04-23,34.7167,-121.55,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-01-24,32.85,-117.53299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-01-24,32.6833,-117.867,Thysanoessa spinifera - All phases and stages,11.47,2.4397349311412793
2002-01-25,32.5167,-118.21700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-01-25,32.0167,-119.23299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-01-25,31.85,-119.56700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-01-26,31.5167,-120.25,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-01-29,32.65,-119.48299999999999,Thysanoessa spinifera - All phases and stages,7.8770000000000024,2.0639471207211875
2002-01-29,31.75,-121.31700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-01-30,33.4167,-117.9,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-01-30,32.9167,-118.93299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-01-31,33.8833,-118.48299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-01-31,33.8167,-118.633,Thysanoessa spinifera - All phases and stages,17.363,2.854341505362001
2002-01-31,33.3333,-119.667,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-02-01,33.15,-120.01700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-02-01,32.3167,-121.71700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-02-03,32.9,-122.133,Thysanoessa spinifera - All phases and stages,18.066,2.8940317187276516
2002-02-04,33.75,-120.417,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-02-05,34.2833,-120.03299999999999,Thysanoessa spinifera - All phases and stages,21.096,3.0490834490509857
2002-02-05,33.8833,-120.133,Thysanoessa spinifera - All phases and stages,28.44,3.34779660493504
2002-02-06,34.45,-120.55,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-02-06,34.3167,-120.8,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-02-06,33.8167,-121.833,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-02-07,33.4833,-122.53299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-02-08,34.3833,-122.25,Thysanoessa spinifera - All phases and stages,470.783,6.154397265983123
2002-02-09,34.7167,-121.55,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-03-28,32.95,-117.3,Thysanoessa spinifera - All phases and stages,109.679,4.697557917779964
2002-03-28,32.9167,-117.4,Thysanoessa spinifera - All phases and stages,52.675,3.9641409596902526
2002-03-28,32.85,-117.53299999999999,Thysanoessa spinifera - All phases and stages,25.134,3.224221511192953
2002-03-28,32.6833,-117.867,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-03-29,32.5167,-118.21700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-03-29,32.35,-118.55,Thysanoessa spinifera - All phases and stages,244.06799999999998,5.4974468749913585
2002-03-29,32.1833,-118.883,Thysanoessa spinifera - All phases and stages,92.535,4.527586951329711
2002-03-29,32.0167,-119.23299999999999,Thysanoessa spinifera - All phases and stages,23.217,3.1448847689564317
2002-03-29,31.85,-119.56700000000001,Thysanoessa spinifera - All phases and stages,37.45,3.6230067099632284
2002-03-30,31.5167,-120.25,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-03-30,31.1833,-120.917,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-04-01,32.0833,-120.633,Thysanoessa spinifera - All phases and stages,67.047,4.2053938659973955
2002-04-01,31.75,-121.31700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-04-02,33.25,-118.25,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-04-02,33.1833,-118.383,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-04-02,32.4167,-119.96700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-04-03,33.8833,-118.48299999999999,Thysanoessa spinifera - All phases and stages,1705.536,7.441634709815346
2002-04-03,33.8333,-118.617,Thysanoessa spinifera - All phases and stages,154.894,5.042741012005089
2002-04-03,33.6667,-118.96700000000001,Thysanoessa spinifera - All phases and stages,993.987,6.901724128100225
2002-04-03,33.4833,-117.76700000000001,Thysanoessa spinifera - All phases and stages,435.708,6.076972294212577
2002-04-03,33.4167,-117.9,Thysanoessa spinifera - All phases and stages,443.986,6.095793030403564
2002-04-04,33.5,-119.31700000000001,Thysanoessa spinifera - All phases and stages,658.9810000000001,6.4906947025238955
2002-04-04,33.3333,-119.667,Thysanoessa spinifera - All phases and stages,21.401999999999997,3.0634843756048094
2002-04-04,33.0,-120.35,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-04-05,32.65,-121.03299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-04-05,32.3167,-121.71700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-04-07,33.75,-120.417,Thysanoessa spinifera - All phases and stages,20.678,3.0290703331645012
2002-04-07,33.5833,-120.75,Thysanoessa spinifera - All phases and stages,12.217,2.502828424421923
2002-04-07,33.25,-121.45,Thysanoessa spinifera - All phases and stages,29.224,3.3749902894929815
2002-04-08,34.3167,-120.8,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-04-08,34.2833,-120.03299999999999,Thysanoessa spinifera - All phases and stages,17.168,2.843047185888343
2002-04-08,34.1833,-119.5,Thysanoessa spinifera - All phases and stages,55.78,4.021415382199343
2002-04-08,33.8833,-120.133,Thysanoessa spinifera - All phases and stages,139.684,4.939382728565572
2002-04-09,34.15,-121.15,Thysanoessa spinifera - All phases and stages,19.25,2.9575110607337933
2002-04-09,33.8167,-121.833,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-04-11,34.7167,-121.55,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-04-11,33.7167,-123.633,Thysanoessa spinifera - All phases and stages,19.469,2.9688234569967733
2002-04-12,35.0167,-120.917,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2002-04-12,34.8833,-121.2,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2003-04-04,32.85,-117.53299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2003-04-05,32.6833,-117.867,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2003-04-05,32.0167,-119.23299999999999,Thysanoessa spinifera - All phases and stages,39.821999999999996,3.684419523391843
2003-04-06,31.85,-119.56700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2003-04-09,33.1833,-118.383,Thysanoessa spinifera - All phases and stages,18.819000000000006,2.9348669977827164
2003-04-09,32.0833,-120.633,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2003-04-10,33.8167,-118.617,Thysanoessa spinifera - All phases and stages,116.384,4.756895068804578
2003-04-10,33.25,-118.25,Thysanoessa spinifera - All phases and stages,241.41099999999997,5.486500875148047
2003-04-11,33.65,-118.96700000000001,Thysanoessa spinifera - All phases and stages,68.244,4.223089518112663
2003-04-11,33.4833,-119.31700000000001,Thysanoessa spinifera - All phases and stages,37.286,3.6186179210732696
2003-04-11,33.15,-120.0,Thysanoessa spinifera - All phases and stages,20.82,3.035914063186823
2003-04-12,32.9833,-120.35,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2003-04-14,33.5833,-120.75,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2003-04-15,34.65,-123.367,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2003-04-15,34.2833,-119.98299999999999,Thysanoessa spinifera - All phases and stages,135.16299999999998,4.9064814575157145
2003-04-15,33.75,-120.417,Thysanoessa spinifera - All phases and stages,99.385,4.599001196842562
2003-04-16,35.4833,-121.6,Thysanoessa spinifera - All phases and stages,96.001,4.56435860808025
2003-04-16,34.3167,-120.8,Thysanoessa spinifera - All phases and stages,72.804,4.287770898748161
2003-04-16,33.4833,-122.53299999999999,Thysanoessa spinifera - All phases and stages,88.26799999999999,4.4803776410208345
2003-04-17,35.65,-121.25,Thysanoessa spinifera - All phases and stages,33.534,3.512559849515616
2003-04-18,34.883,-124.48299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2003-04-18,34.8833,-121.2,Thysanoessa spinifera - All phases and stages,18.344,2.909302545555603
2003-04-18,34.05,-122.93299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2003-04-19,36.05,-122.01700000000001,Thysanoessa spinifera - All phases and stages,44.221000000000004,3.789199789375322
2003-04-19,35.0167,-120.917,Thysanoessa spinifera - All phases and stages,16.811,2.8220334340509217
2003-04-20,36.117,-123.48299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2003-04-21,36.617,-122.417,Thysanoessa spinifera - All phases and stages,6.938,1.937013548547558
2003-04-22,36.05,-125.333,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2003-04-23,36.383,-124.633,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2003-04-24,36.617,-125.76700000000001,Thysanoessa spinifera - All phases and stages,4.423,1.4868181988861897
2003-04-25,37.783,-123.25,Thysanoessa spinifera - All phases and stages,77.058,4.344558385058974
2003-04-25,36.95,-125.05,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2004-03-23,32.6833,-117.867,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2004-03-24,32.5167,-118.21700000000001,Thysanoessa spinifera - All phases and stages,8.52,2.1424163408412245
2004-03-24,31.85,-119.56700000000001,Thysanoessa spinifera - All phases and stages,4.047,1.3979758658937285
2004-03-25,31.5167,-120.25,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2004-03-28,33.1833,-118.383,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2004-03-28,32.0833,-120.65,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2004-03-29,33.8167,-118.633,Thysanoessa spinifera - All phases and stages,17.415,2.8573319038179643
2004-03-29,33.25,-118.25,Thysanoessa spinifera - All phases and stages,11.0,2.3978952727983707
2004-03-30,33.65,-118.96700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2004-03-30,33.4833,-119.31700000000001,Thysanoessa spinifera - All phases and stages,8.652000000000001,2.1577905080908124
2004-04-03,34.45,-120.51700000000001,Thysanoessa spinifera - All phases and stages,76.596,4.338544856061921
2004-04-03,33.8833,-120.133,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2004-04-03,33.75,-120.417,Thysanoessa spinifera - All phases and stages,11.232000000000001,2.4187668472834556
2004-04-04,34.3167,-120.8,Thysanoessa spinifera - All phases and stages,23.432,3.1541026095254323
2004-04-07,34.7167,-121.55,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2004-04-08,34.8833,-121.2,Thysanoessa spinifera - All phases and stages,3.6289999999999996,1.2889571282309331
2004-04-14,34.65,-123.367,Thysanoessa spinifera - All phases and stages,4.047,1.3979758658937285
2004-04-15,35.65,-121.25,Thysanoessa spinifera - All phases and stages,26.011999999999997,3.258557970006905
2004-04-16,36.1833,-121.73299999999999,Thysanoessa spinifera - All phases and stages,150.02100000000004,5.0107752842971705
2004-04-17,35.7833,-124.2,Thysanoessa spinifera - All phases and stages,366.912,5.905122037285918
2004-04-17,35.2167,-123.78299999999999,Thysanoessa spinifera - All phases and stages,154.76,5.041875529832312
2004-04-18,36.6167,-122.417,Thysanoessa spinifera - All phases and stages,477.42400000000004,6.168404984949457
2004-04-19,37.05,-123.2,Thysanoessa spinifera - All phases and stages,1456.73,7.283949476737243
2004-04-19,36.7833,-122.05,Thysanoessa spinifera - All phases and stages,10855.106000000002,9.292390847349928
2004-04-21,37.6167,-123.617,Thysanoessa spinifera - All phases and stages,6.367999999999999,1.8512854485420818
2004-04-21,36.95,-125.05,Thysanoessa spinifera - All phases and stages,10.6,2.3608540011180215
2005-04-15,36.15,-121.8,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2005-04-15,35.217,-123.78299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2005-04-15,32.917,-117.4,Thysanoessa spinifera - All phases and stages,176.6,5.173887288169859
2005-04-15,32.85,-117.53299999999999,Thysanoessa spinifera - All phases and stages,877.488,6.777063280032839
2005-04-16,32.683,-117.867,Thysanoessa spinifera - All phases and stages,31.105999999999998,3.4374007266223683
2005-04-16,32.016999999999996,-119.23299999999999,Thysanoessa spinifera - All phases and stages,22.47,3.112181086197238
2005-04-16,31.85,-119.56700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2005-04-17,35.45,-124.9,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2005-04-20,36.45,-122.76700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2005-04-20,32.917,-118.93299999999999,Thysanoessa spinifera - All phases and stages,75.555,4.324860867865723
2005-04-20,32.083,-120.633,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2005-04-21,37.05,-123.2,Thysanoessa spinifera - All phases and stages,8.64,2.1564025828159643
2005-04-21,33.883,-118.5,Thysanoessa spinifera - All phases and stages,153.778,5.035510003927056
2005-04-21,33.883,-118.43299999999999,Thysanoessa spinifera - All phases and stages,5.852,1.766783483157878
2005-04-21,33.183,-118.383,Thysanoessa spinifera - All phases and stages,82.8,4.416428061391214
2005-04-22,37.283,-124.333,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2005-04-22,36.717,-123.917,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2005-04-22,33.883,-120.133,Thysanoessa spinifera - All phases and stages,29.951999999999998,3.3995961002951813
2005-04-22,33.75,-120.4,Thysanoessa spinifera - All phases and stages,8.862,2.181772472777298
2005-04-22,33.833,-118.633,Thysanoessa spinifera - All phases and stages,727.182,6.589176790081674
2005-04-23,33.583,-120.75,Thysanoessa spinifera - All phases and stages,6.93,1.9358598132018119
2005-04-25,32.983000000000004,-120.35,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2005-04-26,34.4,-119.78299999999999,Thysanoessa spinifera - All phases and stages,1.083,0.07973496801885352
2005-04-26,34.266999999999996,-120.03299999999999,Thysanoessa spinifera - All phases and stages,279.336,5.632415358307785
2005-04-26,33.167,-120.0,Thysanoessa spinifera - All phases and stages,3.4019999999999997,1.2243634939736698
2005-04-27,34.467,-120.5,Thysanoessa spinifera - All phases and stages,268.353,5.592303277990197
2005-04-27,34.45,-120.51700000000001,Thysanoessa spinifera - All phases and stages,534.744,6.281788127703215
2005-04-29,34.717,-121.55,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2005-04-30,35.016999999999996,-120.917,Thysanoessa spinifera - All phases and stages,350.2,5.8585044198517515
2005-04-30,34.883,-121.2,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2005-04-30,34.016999999999996,-118.833,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2006-04-01,32.917,-117.4,Thysanoessa spinifera - All phases and stages,385.31699999999995,5.9540663721225835
2006-04-02,32.85,-117.53299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2006-04-02,32.683,-117.867,Thysanoessa spinifera - All phases and stages,81.37,4.3990066547085656
2006-04-02,32.016999999999996,-119.23299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2006-04-03,31.85,-119.56700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2006-04-06,32.417,-119.96700000000001,Thysanoessa spinifera - All phases and stages,11.66,2.4561641809223462
2006-04-07,33.5,-117.75,Thysanoessa spinifera - All phases and stages,13.872,2.629872420038186
2006-04-07,33.25,-118.25,Thysanoessa spinifera - All phases and stages,31.5,3.449987545831587
2006-04-08,33.65,-118.96700000000001,Thysanoessa spinifera - All phases and stages,24.15,3.184284380098582
2006-04-08,33.483000000000004,-117.76700000000001,Thysanoessa spinifera - All phases and stages,315.244,5.7533469421500305
2006-04-08,33.417,-117.9,Thysanoessa spinifera - All phases and stages,103.601,4.64054698228845
2006-04-09,33.483000000000004,-119.31700000000001,Thysanoessa spinifera - All phases and stages,81.648,4.402417324321616
2006-04-09,32.667,-121.03299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2006-04-10,32.333,-121.71700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2006-04-11,32.917,-122.133,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2006-04-12,33.883,-120.133,Thysanoessa spinifera - All phases and stages,194.56,5.270740598777802
2006-04-13,34.317,-120.8,Thysanoessa spinifera - All phases and stages,13.464,2.600019456888505
2006-04-13,34.217,-119.417,Thysanoessa spinifera - All phases and stages,2.667,0.9809542451998772
2006-04-13,34.183,-119.5,Thysanoessa spinifera - All phases and stages,302.252,5.711261106511885
2006-04-14,34.15,-121.15,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2006-04-15,34.05,-122.93299999999999,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2006-04-16,35.083,-120.76700000000001,Thysanoessa spinifera - All phases and stages,0.8640000000000001,-0.14618251017808132
2006-04-16,35.016999999999996,-120.917,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2006-04-20,34.583,-124.26700000000001,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2006-04-22,36.717,-122.2,Thysanoessa spinifera - All phases and stages,20.088,3.000122621855284
2006-04-23,36.317,-125.55,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2006-04-23,35.783,-124.2,Thysanoessa spinifera - All phases and stages,1e-08,-18.420680743952367
2006-04-24,37.483000000000004,-123.03299999999999,Thysanoessa spinifera - All phases and stages,16.34,2.7936160894318567
2006-04-25,37.583,-122.81700000000001,Thysanoessa spinifera - All phases and stages,54.243,3.9934739518371263
1996-01-29,32.95,-117.3,Euphausia pacifica - All phases and stages,47.735,3.8656648814499963
1996-01-30,32.917,-117.4,Euphausia pacifica - All phases and stages,203.023,5.313319273116382
1996-01-30,32.85,-117.53299999999999,Euphausia pacifica - All phases and stages,567.278,6.340849483393701
1996-01-30,32.683,-117.867,Euphausia pacifica - All phases and stages,328.846,5.795589556072957
1996-01-30,32.516999999999996,-118.21700000000001,Euphausia pacifica - All phases and stages,17.355,2.8538806493137496
1996-01-30,32.35,-118.55,Euphausia pacifica - All phases and stages,19.639,2.977517385133086
1996-01-31,32.183,-118.9,Euphausia pacifica - All phases and stages,1e-08,-18.420680743952367
1996-01-31,32.016999999999996,-119.23299999999999,Euphausia pacifica - All phases and stages,24.385,3.193968189162016
1996-01-31,31.85,-119.56700000000001,Euphausia pacifica - All phases and stages,4.808,1.5702811972329065
1996-01-31,31.517,-120.25,Euphausia pacifica - All phases and stages,3.588,1.2775949441965497
1996-02-01,31.183000000000003,-120.917,Euphausia pacifica - All phases and stages,1e-08,-18.420680743952367
1996-02-03,31.75,-121.31700000000001,Euphausia pacifica - All phases and stages,1e-08,-18.420680743952367
1996-02-04,32.917,-118.93299999999999,Euphausia pacifica - All phases and stages,1.9,0.6418538861723947
1996-02-04,32.65,-119.48299999999999,Euphausia pacifica - All phases and stages,269.189,5.595413735122928
1996-02-04,32.417,-119.96700000000001,Euphausia pacifica - All phases and stages,724.4889999999997,6.585466578760728
1996-02-04,32.083,-120.633,Euphausia pacifica - All phases and stages,1e-08,-18.420680743952367
1996-02-05,33.883,-118.48299999999999,Euphausia pacifica - All phases and stages,272.062,5.606029981497825
1996-02-05,33.417,-117.9,Euphausia pacifica - All phases and stages,847.56,6.742361633208831
1996-02-05,33.25,-118.25,Euphausia pacifica - All phases and stages,1945.7910000000002,7.573423857183729
1996-02-05,33.183,-118.383,Euphausia pacifica - All phases and stages,640.13,6.461671280726628
1996-02-06,33.65,-118.96700000000001,Euphausia pacifica - All phases and stages,1164.1989999999996,7.059788575878324
