Date,Latitude,Longitude,Abundance per m2,Species
2001-04-17,33.25,-121.45,0.0,Thysanoessa spinifera - All phases and stages
2001-04-18,34.2833,-120.033,613.705,Thysanoessa spinifera - All phases and stages
2001-04-18,34.2333,-119.417,13.122,Thysanoessa spinifera - All phases and stages
2001-04-19,34.45,-120.517,2068.447,Thysanoessa spinifera - All phases and stages
2001-04-19,34.3167,-120.8,407.869,Thysanoessa spinifera - All phases and stages
2001-04-19,34.1833,-119.5,131.753,Thysanoessa spinifera - All phases and stages
2001-04-20,34.15,-121.15,318.455,Thysanoessa spinifera - All phases and stages
2001-04-20,33.8167,-121.85,0.0,Thysanoessa spinifera - All phases and stages
2001-04-20,33.4833,-122.533,0.0,Thysanoessa spinifera - All phases and stages
2001-04-20,33.15,-123.217,0.0,Thysanoessa spinifera - All phases and stages
2001-04-22,34.3833,-122.25,0.0,Thysanoessa spinifera - All phases and stages
2001-04-22,34.05,-122.95,0.0,Thysanoessa spinifera - All phases and stages
2001-04-22,33.7167,-123.633,0.0,Thysanoessa spinifera - All phases and stages
2001-04-23,35.0833,-120.783,78.586,Thysanoessa spinifera - All phases and stages
2001-04-23,35.0167,-120.917,0.0,Thysanoessa spinifera - All phases and stages
2001-04-23,34.8833,-121.2,85.139,Thysanoessa spinifera - All phases and stages
2001-04-23,34.7167,-121.55,0.0,Thysanoessa spinifera - All phases and stages
2002-01-24,32.85,-117.533,0.0,Thysanoessa spinifera - All phases and stages
2002-01-24,32.6833,-117.867,11.47,Thysanoessa spinifera - All phases and stages
2002-01-25,32.5167,-118.217,0.0,Thysanoessa spinifera - All phases and stages
2002-01-25,32.0167,-119.233,0.0,Thysanoessa spinifera - All phases and stages
2002-01-25,31.85,-119.567,0.0,Thysanoessa spinifera - All phases and stages
2002-01-26,31.5167,-120.25,0.0,Thysanoessa spinifera - All phases and stages
2002-01-29,32.65,-119.483,7.877000000000002,Thysanoessa spinifera - All phases and stages
2002-01-29,31.75,-121.317,0.0,Thysanoessa spinifera - All phases and stages
2002-01-30,33.4167,-117.9,0.0,Thysanoessa spinifera - All phases and stages
2002-01-30,32.9167,-118.933,0.0,Thysanoessa spinifera - All phases and stages
2002-01-31,33.8833,-118.483,0.0,Thysanoessa spinifera - All phases and stages
2002-01-31,33.8167,-118.633,17.363,Thysanoessa spinifera - All phases and stages
2002-01-31,33.3333,-119.667,0.0,Thysanoessa spinifera - All phases and stages
2002-02-01,33.15,-120.017,0.0,Thysanoessa spinifera - All phases and stages
2002-02-01,32.3167,-121.717,0.0,Thysanoessa spinifera - All phases and stages
2002-02-03,32.9,-122.133,18.066,Thysanoessa spinifera - All phases and stages
2002-02-04,33.75,-120.417,0.0,Thysanoessa spinifera - All phases and stages
2002-02-05,34.2833,-120.033,21.096,Thysanoessa spinifera - All phases and stages
2002-02-05,33.8833,-120.133,28.44,Thysanoessa spinifera - All phases and stages
2002-02-06,34.45,-120.55,0.0,Thysanoessa spinifera - All phases and stages
2002-02-06,34.3167,-120.8,0.0,Thysanoessa spinifera - All phases and stages
2002-02-06,33.8167,-121.833,0.0,Thysanoessa spinifera - All phases and stages
2002-02-07,33.4833,-122.533,0.0,Thysanoessa spinifera - All phases and stages
2002-02-08,34.3833,-122.25,470.783,Thysanoessa spinifera - All phases and stages
2002-02-09,34.7167,-121.55,0.0,Thysanoessa spinifera - All phases and stages
2002-03-28,32.95,-117.3,109.679,Thysanoessa spinifera - All phases and stages
2002-03-28,32.9167,-117.4,52.675,Thysanoessa spinifera - All phases and stages
2002-03-28,32.85,-117.533,25.134,Thysanoessa spinifera - All phases and stages
2002-03-28,32.6833,-117.867,0.0,Thysanoessa spinifera - All phases and stages
2002-03-29,32.5167,-118.217,0.0,Thysanoessa spinifera - All phases and stages
2002-03-29,32.35,-118.55,244.068,Thysanoessa spinifera - All phases and stages
2002-03-29,32.1833,-118.883,92.535,Thysanoessa spinifera - All phases and stages
2002-03-29,32.0167,-119.233,23.217,Thysanoessa spinifera - All phases and stages
2002-03-29,31.85,-119.567,37.45,Thysanoessa spinifera - All phases and stages
2002-03-30,31.5167,-120.25,0.0,Thysanoessa spinifera - All phases and stages
2002-03-30,31.1833,-120.917,0.0,Thysanoessa spinifera - All phases and stages
2002-04-01,32.0833,-120.633,67.047,Thysanoessa spinifera - All phases and stages
2002-04-01,31.75,-121.317,0.0,Thysanoessa spinifera - All phases and stages
2002-04-02,33.25,-118.25,0.0,Thysanoessa spinifera - All phases and stages
2002-04-02,33.1833,-118.383,0.0,Thysanoessa spinifera - All phases and stages
2002-04-02,32.4167,-119.967,0.0,Thysanoessa spinifera - All phases and stages
2002-04-03,33.8833,-118.483,1705.536,Thysanoessa spinifera - All phases and stages
2002-04-03,33.8333,-118.617,154.894,Thysanoessa spinifera - All phases and stages
2002-04-03,33.6667,-118.967,993.987,Thysanoessa spinifera - All phases and stages
2002-04-03,33.4833,-117.767,435.708,Thysanoessa spinifera - All phases and stages
2002-04-03,33.4167,-117.9,443.986,Thysanoessa spinifera - All phases and stages
2002-04-04,33.5,-119.317,658.9810000000001,Thysanoessa spinifera - All phases and stages
2002-04-04,33.3333,-119.667,21.402,Thysanoessa spinifera - All phases and stages
2002-04-04,33.0,-120.35,0.0,Thysanoessa spinifera - All phases and stages
2002-04-05,32.65,-121.033,0.0,Thysanoessa spinifera - All phases and stages
2002-04-05,32.3167,-121.717,0.0,Thysanoessa spinifera - All phases and stages
2002-04-07,33.75,-120.417,20.678,Thysanoessa spinifera - All phases and stages
2002-04-07,33.5833,-120.75,12.217,Thysanoessa spinifera - All phases and stages
2002-04-07,33.25,-121.45,29.224,Thysanoessa spinifera - All phases and stages
2002-04-08,34.3167,-120.8,0.0,Thysanoessa spinifera - All phases and stages
2002-04-08,34.2833,-120.033,17.168,Thysanoessa spinifera - All phases and stages
2002-04-08,34.1833,-119.5,55.78,Thysanoessa spinifera - All phases and stages
2002-04-08,33.8833,-120.133,139.684,Thysanoessa spinifera - All phases and stages
2002-04-09,34.15,-121.15,19.25,Thysanoessa spinifera - All phases and stages
2002-04-09,33.8167,-121.833,0.0,Thysanoessa spinifera - All phases and stages
2002-04-11,34.7167,-121.55,0.0,Thysanoessa spinifera - All phases and stages
2002-04-11,33.7167,-123.633,19.469,Thysanoessa spinifera - All phases and stages
2002-04-12,35.0167,-120.917,0.0,Thysanoessa spinifera - All phases and stages
2002-04-12,34.8833,-121.2,0.0,Thysanoessa spinifera - All phases and stages
2003-04-04,32.85,-117.533,0.0,Thysanoessa spinifera - All phases and stages
2003-04-05,32.6833,-117.867,0.0,Thysanoessa spinifera - All phases and stages
2003-04-05,32.0167,-119.233,39.822,Thysanoessa spinifera - All phases and stages
2003-04-06,31.85,-119.567,0.0,Thysanoessa spinifera - All phases and stages
2003-04-09,33.1833,-118.383,18.819000000000006,Thysanoessa spinifera - All phases and stages
2003-04-09,32.0833,-120.633,0.0,Thysanoessa spinifera - All phases and stages
2003-04-10,33.8167,-118.617,116.384,Thysanoessa spinifera - All phases and stages
2003-04-10,33.25,-118.25,241.411,Thysanoessa spinifera - All phases and stages
2003-04-11,33.65,-118.967,68.244,Thysanoessa spinifera - All phases and stages
2003-04-11,33.4833,-119.317,37.286,Thysanoessa spinifera - All phases and stages
2003-04-11,33.15,-120.0,20.82,Thysanoessa spinifera - All phases and stages
2003-04-12,32.9833,-120.35,0.0,Thysanoessa spinifera - All phases and stages
2003-04-14,33.5833,-120.75,0.0,Thysanoessa spinifera - All phases and stages
2003-04-15,34.65,-123.367,0.0,Thysanoessa spinifera - All phases and stages
2003-04-15,34.2833,-119.983,135.16299999999998,Thysanoessa spinifera - All phases and stages
2003-04-15,33.75,-120.417,99.385,Thysanoessa spinifera - All phases and stages
2003-04-16,35.4833,-121.6,96.001,Thysanoessa spinifera - All phases and stages
2003-04-16,34.3167,-120.8,72.804,Thysanoessa spinifera - All phases and stages
2003-04-16,33.4833,-122.533,88.26799999999999,Thysanoessa spinifera - All phases and stages
2003-04-17,35.65,-121.25,33.534,Thysanoessa spinifera - All phases and stages
2003-04-18,34.883,-124.483,0.0,Thysanoessa spinifera - All phases and stages
2003-04-18,34.8833,-121.2,18.344,Thysanoessa spinifera - All phases and stages
2003-04-18,34.05,-122.933,0.0,Thysanoessa spinifera - All phases and stages
2003-04-19,36.05,-122.017,44.221,Thysanoessa spinifera - All phases and stages
2003-04-19,35.0167,-120.917,16.811,Thysanoessa spinifera - All phases and stages
2003-04-20,36.117,-123.483,0.0,Thysanoessa spinifera - All phases and stages
2003-04-21,36.617,-122.417,6.938,Thysanoessa spinifera - All phases and stages
2003-04-22,36.05,-125.333,0.0,Thysanoessa spinifera - All phases and stages
2003-04-23,36.383,-124.633,0.0,Thysanoessa spinifera - All phases and stages
2003-04-24,36.617,-125.767,4.423,Thysanoessa spinifera - All phases and stages
2003-04-25,37.783,-123.25,77.058,Thysanoessa spinifera - All phases and stages
2003-04-25,36.95,-125.05,0.0,Thysanoessa spinifera - All phases and stages
2004-03-23,32.6833,-117.867,0.0,Thysanoessa spinifera - All phases and stages
2004-03-24,32.5167,-118.217,8.52,Thysanoessa spinifera - All phases and stages
2004-03-24,31.85,-119.567,4.047,Thysanoessa spinifera - All phases and stages
2004-03-25,31.5167,-120.25,0.0,Thysanoessa spinifera - All phases and stages
2004-03-28,33.1833,-118.383,0.0,Thysanoessa spinifera - All phases and stages
2004-03-28,32.0833,-120.65,0.0,Thysanoessa spinifera - All phases and stages
2004-03-29,33.8167,-118.633,17.415,Thysanoessa spinifera - All phases and stages
2004-03-29,33.25,-118.25,11.0,Thysanoessa spinifera - All phases and stages
2004-03-30,33.65,-118.967,0.0,Thysanoessa spinifera - All phases and stages
2004-03-30,33.4833,-119.317,8.652000000000001,Thysanoessa spinifera - All phases and stages
2004-04-03,34.45,-120.517,76.596,Thysanoessa spinifera - All phases and stages
2004-04-03,33.8833,-120.133,0.0,Thysanoessa spinifera - All phases and stages
2004-04-03,33.75,-120.417,11.232,Thysanoessa spinifera - All phases and stages
2004-04-04,34.3167,-120.8,23.432,Thysanoessa spinifera - All phases and stages
2004-04-07,34.7167,-121.55,0.0,Thysanoessa spinifera - All phases and stages
2004-04-08,34.8833,-121.2,3.629,Thysanoessa spinifera - All phases and stages
2004-04-14,34.65,-123.367,4.047,Thysanoessa spinifera - All phases and stages
2004-04-15,35.65,-121.25,26.012,Thysanoessa spinifera - All phases and stages
2004-04-16,36.1833,-121.733,150.02100000000004,Thysanoessa spinifera - All phases and stages
2004-04-17,35.7833,-124.2,366.912,Thysanoessa spinifera - All phases and stages
2004-04-17,35.2167,-123.783,154.76,Thysanoessa spinifera - All phases and stages
2004-04-18,36.6167,-122.417,477.424,Thysanoessa spinifera - All phases and stages
2004-04-19,37.05,-123.2,1456.73,Thysanoessa spinifera - All phases and stages
2004-04-19,36.7833,-122.05,10855.106000000002,Thysanoessa spinifera - All phases and stages
2004-04-21,37.6167,-123.617,6.3679999999999986,Thysanoessa spinifera - All phases and stages
2004-04-21,36.95,-125.05,10.6,Thysanoessa spinifera - All phases and stages
2005-04-15,36.15,-121.8,0.0,Thysanoessa spinifera - All phases and stages
2005-04-15,35.217,-123.783,0.0,Thysanoessa spinifera - All phases and stages
2005-04-15,32.917,-117.4,176.6,Thysanoessa spinifera - All phases and stages
2005-04-15,32.85,-117.533,877.488,Thysanoessa spinifera - All phases and stages
2005-04-16,32.683,-117.867,31.106,Thysanoessa spinifera - All phases and stages
2005-04-16,32.017,-119.233,22.47,Thysanoessa spinifera - All phases and stages
2005-04-16,31.85,-119.567,0.0,Thysanoessa spinifera - All phases and stages
2005-04-17,35.45,-124.9,0.0,Thysanoessa spinifera - All phases and stages
2005-04-20,36.45,-122.767,0.0,Thysanoessa spinifera - All phases and stages
2005-04-20,32.917,-118.933,75.555,Thysanoessa spinifera - All phases and stages
2005-04-20,32.083,-120.633,0.0,Thysanoessa spinifera - All phases and stages
2005-04-21,37.05,-123.2,8.64,Thysanoessa spinifera - All phases and stages
2005-04-21,33.883,-118.5,153.778,Thysanoessa spinifera - All phases and stages
2005-04-21,33.883,-118.433,5.852,Thysanoessa spinifera - All phases and stages
2005-04-21,33.183,-118.383,82.8,Thysanoessa spinifera - All phases and stages
2005-04-22,37.283,-124.333,0.0,Thysanoessa spinifera - All phases and stages
2005-04-22,36.717,-123.917,0.0,Thysanoessa spinifera - All phases and stages
2005-04-22,33.883,-120.133,29.952,Thysanoessa spinifera - All phases and stages
2005-04-22,33.75,-120.4,8.862,Thysanoessa spinifera - All phases and stages
2005-04-22,33.833,-118.633,727.182,Thysanoessa spinifera - All phases and stages
2005-04-23,33.583,-120.75,6.93,Thysanoessa spinifera - All phases and stages
2005-04-25,32.983000000000004,-120.35,0.0,Thysanoessa spinifera - All phases and stages
2005-04-26,34.4,-119.783,1.083,Thysanoessa spinifera - All phases and stages
2005-04-26,34.267,-120.033,279.336,Thysanoessa spinifera - All phases and stages
2005-04-26,33.167,-120.0,3.402,Thysanoessa spinifera - All phases and stages
2005-04-27,34.467,-120.5,268.353,Thysanoessa spinifera - All phases and stages
2005-04-27,34.45,-120.517,534.744,Thysanoessa spinifera - All phases and stages
2005-04-29,34.717,-121.55,0.0,Thysanoessa spinifera - All phases and stages
2005-04-30,35.017,-120.917,350.2,Thysanoessa spinifera - All phases and stages
2005-04-30,34.883,-121.2,0.0,Thysanoessa spinifera - All phases and stages
2005-04-30,34.017,-118.833,0.0,Thysanoessa spinifera - All phases and stages
2006-04-01,32.917,-117.4,385.317,Thysanoessa spinifera - All phases and stages
2006-04-02,32.85,-117.533,0.0,Thysanoessa spinifera - All phases and stages
2006-04-02,32.683,-117.867,81.37,Thysanoessa spinifera - All phases and stages
2006-04-02,32.017,-119.233,0.0,Thysanoessa spinifera - All phases and stages
2006-04-03,31.85,-119.567,0.0,Thysanoessa spinifera - All phases and stages
2006-04-06,32.417,-119.967,11.66,Thysanoessa spinifera - All phases and stages
2006-04-07,33.5,-117.75,13.872,Thysanoessa spinifera - All phases and stages
2006-04-07,33.25,-118.25,31.5,Thysanoessa spinifera - All phases and stages
2006-04-08,33.65,-118.967,24.15,Thysanoessa spinifera - All phases and stages
2006-04-08,33.483000000000004,-117.767,315.244,Thysanoessa spinifera - All phases and stages
2006-04-08,33.417,-117.9,103.601,Thysanoessa spinifera - All phases and stages
2006-04-09,33.483000000000004,-119.317,81.648,Thysanoessa spinifera - All phases and stages
2006-04-09,32.667,-121.033,0.0,Thysanoessa spinifera - All phases and stages
2006-04-10,32.333,-121.717,0.0,Thysanoessa spinifera - All phases and stages
2006-04-11,32.917,-122.133,0.0,Thysanoessa spinifera - All phases and stages
2006-04-12,33.883,-120.133,194.56,Thysanoessa spinifera - All phases and stages
2006-04-13,34.317,-120.8,13.464,Thysanoessa spinifera - All phases and stages
2006-04-13,34.217,-119.417,2.667,Thysanoessa spinifera - All phases and stages
2006-04-13,34.183,-119.5,302.252,Thysanoessa spinifera - All phases and stages
2006-04-14,34.15,-121.15,0.0,Thysanoessa spinifera - All phases and stages
2006-04-15,34.05,-122.933,0.0,Thysanoessa spinifera - All phases and stages
2006-04-16,35.083,-120.767,0.8640000000000001,Thysanoessa spinifera - All phases and stages
2006-04-16,35.017,-120.917,0.0,Thysanoessa spinifera - All phases and stages
2006-04-20,34.583,-124.267,0.0,Thysanoessa spinifera - All phases and stages
2006-04-22,36.717,-122.2,20.088,Thysanoessa spinifera - All phases and stages
2006-04-23,36.317,-125.55,0.0,Thysanoessa spinifera - All phases and stages
2006-04-23,35.783,-124.2,0.0,Thysanoessa spinifera - All phases and stages
2006-04-24,37.483,-123.033,16.34,Thysanoessa spinifera - All phases and stages
2006-04-25,37.583,-122.817,54.243,Thysanoessa spinifera - All phases and stages
1996-01-29,32.95,-117.3,47.735,Euphausia pacifica - All phases and stages
1996-01-30,32.917,-117.4,203.023,Euphausia pacifica - All phases and stages
1996-01-30,32.85,-117.533,567.278,Euphausia pacifica - All phases and stages
1996-01-30,32.683,-117.867,328.846,Euphausia pacifica - All phases and stages
1996-01-30,32.517,-118.217,17.355,Euphausia pacifica - All phases and stages
1996-01-30,32.35,-118.55,19.639,Euphausia pacifica - All phases and stages
1996-01-31,32.183,-118.9,0.0,Euphausia pacifica - All phases and stages
1996-01-31,32.017,-119.233,24.385,Euphausia pacifica - All phases and stages
1996-01-31,31.85,-119.567,4.808,Euphausia pacifica - All phases and stages
1996-01-31,31.517,-120.25,3.588,Euphausia pacifica - All phases and stages
1996-02-01,31.183000000000003,-120.917,0.0,Euphausia pacifica - All phases and stages
1996-02-03,31.75,-121.317,0.0,Euphausia pacifica - All phases and stages
1996-02-04,32.917,-118.933,1.9,Euphausia pacifica - All phases and stages
1996-02-04,32.65,-119.483,269.189,Euphausia pacifica - All phases and stages
1996-02-04,32.417,-119.967,724.4889999999998,Euphausia pacifica - All phases and stages
1996-02-04,32.083,-120.633,0.0,Euphausia pacifica - All phases and stages
1996-02-05,33.883,-118.483,272.062,Euphausia pacifica - All phases and stages
1996-02-05,33.417,-117.9,847.56,Euphausia pacifica - All phases and stages
1996-02-05,33.25,-118.25,1945.791,Euphausia pacifica - All phases and stages
1996-02-05,33.183,-118.383,640.13,Euphausia pacifica - All phases and stages
1996-02-06,33.65,-118.967,1164.1989999999996,Euphausia pacifica - All phases and stages
1996-02-06,33.483000000000004,-119.317,1355.191,Euphausia pacifica - All phases and stages
1996-02-06,33.317,-119.667,1113.035,Euphausia pacifica - All phases and stages
1996-02-06,33.15,-120.0,2313.961,Euphausia pacifica - All phases and stages
1996-02-06,32.983000000000004,-120.35,994.26,Euphausia pacifica - All phases and stages
1996-02-07,32.65,-121.033,33.101,Euphausia pacifica - All phases and stages
1996-02-07,31.983,-122.4,44.582,Euphausia pacifica - All phases and stages
1996-02-09,33.25,-121.45,104.349,Euphausia pacifica - All phases and stages
1996-02-09,32.917,-122.133,0.586,Euphausia pacifica - All phases and stages
1996-02-10,33.883,-120.133,2115.156,Euphausia pacifica - All phases and stages
1996-02-10,33.75,-120.417,2132.567,Euphausia pacifica - All phases and stages
1996-02-10,33.583,-120.75,2951.728,Euphausia pacifica - All phases and stages
1996-02-11,34.45,-120.517,61.486,Euphausia pacifica - All phases and stages
1996-02-11,34.317,-120.8,94.284,Euphausia pacifica - All phases and stages
1996-02-11,34.15,-121.15,145.915,Euphausia pacifica - All phases and stages
1996-02-11,34.283,-120.033,3690.911,Euphausia pacifica - All phases and stages
1996-02-11,34.233000000000004,-119.417,31.641,Euphausia pacifica - All phases and stages
1996-02-11,34.183,-119.5,3126.89,Euphausia pacifica - All phases and stages
1996-02-12,33.817,-121.85,75.506,Euphausia pacifica - All phases and stages
1996-02-14,35.083,-120.783,491.859,Euphausia pacifica - All phases and stages
1996-02-14,35.017,-120.917,2721.297,Euphausia pacifica - All phases and stages
1996-02-14,34.883,-121.2,1722.192,Euphausia pacifica - All phases and stages
1996-02-14,34.717,-121.55,2846.588,Euphausia pacifica - All phases and stages
1996-04-15,32.95,-117.3,206.467,Euphausia pacifica - All phases and stages
1996-04-15,32.917,-117.4,501.61300000000006,Euphausia pacifica - All phases and stages
1996-04-15,32.85,-117.533,483.706,Euphausia pacifica - All phases and stages
1996-04-15,32.683,-117.867,1882.839,Euphausia pacifica - All phases and stages
1996-04-16,32.517,-118.217,2650.553,Euphausia pacifica - All phases and stages
1996-04-16,32.35,-118.55,250.788,Euphausia pacifica - All phases and stages
1996-04-16,32.183,-118.9,2934.585,Euphausia pacifica - All phases and stages
1996-04-16,32.017,-119.233,2821.781,Euphausia pacifica - All phases and stages
1996-04-16,31.85,-119.567,47.719,Euphausia pacifica - All phases and stages
1996-04-17,31.517,-120.25,11.046,Euphausia pacifica - All phases and stages
1996-04-19,31.417,-122.0,0.0,Euphausia pacifica - All phases and stages
1996-04-20,32.083,-120.633,1201.622,Euphausia pacifica - All phases and stages
1996-04-20,31.75,-121.317,11.135,Euphausia pacifica - All phases and stages
1996-04-21,33.183,-118.383,933.356,Euphausia pacifica - All phases and stages
1996-04-21,32.917,-118.933,8609.298,Euphausia pacifica - All phases and stages
1996-04-22,33.883,-118.483,151.386,Euphausia pacifica - All phases and stages
1996-04-22,33.833,-118.633,7024.778,Euphausia pacifica - All phases and stages
1996-04-22,33.65,-118.983,2719.12,Euphausia pacifica - All phases and stages
1996-04-22,33.483000000000004,-117.767,372.173,Euphausia pacifica - All phases and stages
1996-04-22,33.417,-117.9,423.805,Euphausia pacifica - All phases and stages
1996-04-22,33.25,-118.25,410.143,Euphausia pacifica - All phases and stages
1996-04-23,33.483000000000004,-119.317,2241.51,Euphausia pacifica - All phases and stages
1996-04-23,33.317,-119.667,1533.753,Euphausia pacifica - All phases and stages
1996-04-23,33.15,-120.0,429.097,Euphausia pacifica - All phases and stages
1996-04-23,32.983000000000004,-120.35,1513.724,Euphausia pacifica - All phases and stages
1996-04-23,32.65,-121.033,178.02200000000005,Euphausia pacifica - All phases and stages
1996-04-24,32.317,-121.717,8474.232,Euphausia pacifica - All phases and stages
1996-04-24,32.0,-122.4,1.61,Euphausia pacifica - All phases and stages
1996-04-26,33.75,-120.417,1106.114,Euphausia pacifica - All phases and stages
1996-04-26,33.25,-121.45,2349.068,Euphausia pacifica - All phases and stages
1996-04-27,34.45,-120.533,580.039,Euphausia pacifica - All phases and stages
1996-04-27,34.317,-120.8,4135.736,Euphausia pacifica - All phases and stages
1996-04-27,34.283,-120.033,7940.241999999998,Euphausia pacifica - All phases and stages
1996-04-27,34.233000000000004,-119.417,2650.361,Euphausia pacifica - All phases and stages
1996-04-27,34.183,-119.517,9817.409,Euphausia pacifica - All phases and stages
1996-04-27,33.883,-120.133,6347.676,Euphausia pacifica - All phases and stages
1996-04-28,34.15,-121.15,3064.273,Euphausia pacifica - All phases and stages
1996-04-28,33.817,-121.85,213.751,Euphausia pacifica - All phases and stages
1996-04-30,34.883,-121.2,1609.421,Euphausia pacifica - All phases and stages
1996-04-30,34.717,-121.55,3569.454,Euphausia pacifica - All phases and stages
1996-04-30,34.383,-122.25,0.0,Euphausia pacifica - All phases and stages
1996-04-30,34.05,-122.95,1.527,Euphausia pacifica - All phases and stages
1996-05-01,35.083,-120.783,289.153,Euphausia pacifica - All phases and stages
1996-05-01,35.017,-120.917,3091.8520000000008,Euphausia pacifica - All phases and stages
1997-01-29,32.95,-117.3,45.237,Euphausia pacifica - All phases and stages
1997-01-29,32.917,-117.4,116.701,Euphausia pacifica - All phases and stages
1997-01-29,32.85,-117.533,69.23,Euphausia pacifica - All phases and stages
1997-01-29,32.683,-117.867,490.922,Euphausia pacifica - All phases and stages
1997-01-30,32.517,-118.217,777.355,Euphausia pacifica - All phases and stages
1997-01-30,32.35,-118.55,84.54,Euphausia pacifica - All phases and stages
1997-01-30,32.183,-118.9,5.756,Euphausia pacifica - All phases and stages
1997-01-30,32.017,-119.233,2.9210000000000003,Euphausia pacifica - All phases and stages
1997-01-30,31.85,-119.567,178.51,Euphausia pacifica - All phases and stages
1997-01-31,31.517,-120.25,14.538,Euphausia pacifica - All phases and stages
1997-02-03,32.65,-119.483,4945.985,Euphausia pacifica - All phases and stages
1997-02-03,32.417,-119.967,9.984,Euphausia pacifica - All phases and stages
1997-02-03,32.083,-120.633,10.062,Euphausia pacifica - All phases and stages
1997-02-03,31.75,-121.317,10.473,Euphausia pacifica - All phases and stages
1997-02-04,33.483000000000004,-117.767,106.766,Euphausia pacifica - All phases and stages
1997-02-04,33.417,-117.9,238.004,Euphausia pacifica - All phases and stages
1997-02-04,33.25,-118.25,92.262,Euphausia pacifica - All phases and stages
1997-02-04,33.183,-118.383,62.858,Euphausia pacifica - All phases and stages
1997-02-04,32.917,-118.933,128.22799999999998,Euphausia pacifica - All phases and stages
1997-02-05,33.883,-118.483,2.57,Euphausia pacifica - All phases and stages
1997-02-05,33.817,-118.633,1547.083,Euphausia pacifica - All phases and stages
1997-02-05,33.65,-118.983,114.247,Euphausia pacifica - All phases and stages
1997-02-05,33.483000000000004,-119.317,1474.691,Euphausia pacifica - All phases and stages
1997-02-05,33.317,-119.667,75.983,Euphausia pacifica - All phases and stages
1997-02-05,33.167,-120.0,643.914,Euphausia pacifica - All phases and stages
1997-02-06,32.983000000000004,-120.35,383.146,Euphausia pacifica - All phases and stages
1997-02-06,32.65,-121.033,33.642,Euphausia pacifica - All phases and stages
1997-02-06,32.317,-121.717,0.479,Euphausia pacifica - All phases and stages
1997-02-06,31.983,-122.4,4.967,Euphausia pacifica - All phases and stages
1997-02-08,32.917,-122.133,5.605,Euphausia pacifica - All phases and stages
1997-02-09,34.233000000000004,-119.417,10.4,Euphausia pacifica - All phases and stages
1997-02-09,34.183,-119.517,534.971,Euphausia pacifica - All phases and stages
1997-02-09,33.883,-120.133,65.27600000000001,Euphausia pacifica - All phases and stages
1997-02-09,33.75,-120.417,219.327,Euphausia pacifica - All phases and stages
1997-02-09,33.583,-120.75,415.659,Euphausia pacifica - All phases and stages
1997-02-09,33.25,-121.45,11.949000000000002,Euphausia pacifica - All phases and stages
1997-02-10,34.45,-120.517,29.836,Euphausia pacifica - All phases and stages
1997-02-10,34.317,-120.8,2434.91,Euphausia pacifica - All phases and stages
1997-02-10,34.15,-121.15,93.79,Euphausia pacifica - All phases and stages
1997-02-10,33.817,-121.85,196.275,Euphausia pacifica - All phases and stages
1997-02-10,34.283,-120.033,1940.907,Euphausia pacifica - All phases and stages
1997-02-11,33.483000000000004,-122.533,47.788,Euphausia pacifica - All phases and stages
1997-02-13,34.883,-121.2,568.304,Euphausia pacifica - All phases and stages
1997-02-13,34.717,-121.55,528.738,Euphausia pacifica - All phases and stages
1997-02-13,34.55,-121.9,47.495,Euphausia pacifica - All phases and stages
1997-02-13,34.383,-122.25,49.514,Euphausia pacifica - All phases and stages
1997-02-14,35.083,-120.783,0.428,Euphausia pacifica - All phases and stages
1997-02-14,35.017,-120.917,2373.991,Euphausia pacifica - All phases and stages
1997-04-02,32.95,-117.3,0.0,Euphausia pacifica - All phases and stages
1997-04-02,32.917,-117.4,506.5630000000001,Euphausia pacifica - All phases and stages
1997-04-02,32.85,-117.533,1318.87,Euphausia pacifica - All phases and stages
1997-04-02,32.683,-117.867,145.28799999999995,Euphausia pacifica - All phases and stages
1997-04-03,32.517,-118.217,75.455,Euphausia pacifica - All phases and stages
1997-04-03,32.35,-118.567,0.46,Euphausia pacifica - All phases and stages
1997-04-03,32.183,-118.883,1267.97,Euphausia pacifica - All phases and stages
1997-04-03,32.017,-119.233,297.987,Euphausia pacifica - All phases and stages
1997-04-03,31.85,-119.567,755.4169999999998,Euphausia pacifica - All phases and stages
1997-04-04,31.517,-120.25,400.838,Euphausia pacifica - All phases and stages
1997-04-06,31.75,-121.317,77.646,Euphausia pacifica - All phases and stages
1997-04-07,32.65,-119.483,905.828,Euphausia pacifica - All phases and stages
1997-04-07,32.417,-119.967,172.92700000000005,Euphausia pacifica - All phases and stages
1997-04-07,32.083,-120.633,803.918,Euphausia pacifica - All phases and stages
1997-04-08,33.483000000000004,-117.767,83.024,Euphausia pacifica - All phases and stages
1997-04-08,33.417,-117.9,83.64,Euphausia pacifica - All phases and stages
1997-04-08,33.25,-118.25,8.94,Euphausia pacifica - All phases and stages
1997-04-08,33.183,-118.383,304.113,Euphausia pacifica - All phases and stages
1997-04-08,32.917,-118.933,940.019,Euphausia pacifica - All phases and stages
1997-04-09,33.883,-118.5,5.727,Euphausia pacifica - All phases and stages
1997-04-09,33.833,-118.633,296.85,Euphausia pacifica - All phases and stages
1997-04-09,33.65,-118.967,21.451,Euphausia pacifica - All phases and stages
1997-04-11,32.65,-121.017,232.837,Euphausia pacifica - All phases and stages
1997-04-13,32.917,-122.133,112.136,Euphausia pacifica - All phases and stages
